"","pidp","birthy","sex","ypnpal","yppals","year","age","ypfpark","ypmkfrn","yppalo","ypsdqk"
"4409",4869499,1987,1,7,2,1999,12,NA,2,2,NA
"4410",137321253,1988,1,3,1,1999,11,NA,3,2,NA
"4411",683739325,1987,2,6,1,1999,12,NA,2,1,NA
"4412",750886605,1986,1,10,2,1999,13,NA,2,2,NA
"4413",5966339,1986,2,6,1,1999,13,NA,3,4,NA
"4414",5965655,1984,1,4,1,1999,15,NA,3,2,NA
"4415",545332129,1987,1,3,2,1999,12,NA,2,3,NA
"4416",683776725,1988,2,5,3,1999,11,NA,2,3,NA
"4417",207380285,1984,1,5,3,1999,15,NA,2,2,NA
"4418",205344373,1988,1,4,2,1999,11,NA,3,2,NA
"4419",681345049,1987,2,0,1,1999,12,NA,4,1,NA
"4420",341345733,1987,2,4,3,1999,12,NA,3,4,NA
"4421",613347777,1988,2,6,2,1999,11,NA,2,2,NA
"4422",613347773,1985,1,2,3,1999,14,NA,2,2,NA
"4423",818764885,1984,1,4,2,1999,15,NA,2,3,NA
"4424",545355269,1987,2,7,2,1999,12,NA,2,1,NA
"4425",3695819,1985,2,10,1,1999,14,NA,2,2,NA
"4426",273360013,1987,1,2,2,1999,12,NA,2,3,NA
"4427",69361373,1986,1,12,1,1999,13,NA,2,3,NA
"4428",477362053,1986,2,2,3,1999,13,NA,2,3,NA
"4429",477362057,1988,2,9,3,1999,11,NA,2,3,NA
"4430",341362729,1987,2,7,2,1999,12,NA,2,3,NA
"4431",2721371,1986,1,6,1,1999,13,NA,1,3,NA
"4432",547233417,1987,1,6,1,1999,12,NA,2,2,NA
"4433",1867979,1984,2,10,3,1999,15,NA,1,3,NA
"4434",2569055,1986,1,10,1,1999,13,NA,2,2,NA
"4435",2569739,1987,2,20,1,1999,12,NA,1,1,NA
"4436",22719042,1985,2,30,1,1999,14,NA,1,1,NA
"4437",749385849,1986,1,1,1,1999,13,NA,2,4,NA
"4438",479193965,1984,2,6,4,1999,15,NA,3,4,NA
"4439",479846085,1987,1,5,1,1999,12,NA,2,2,NA
"4440",3131419,1985,1,3,4,1999,14,NA,3,4,NA
"4441",613400813,1987,2,11,4,1999,12,NA,1,4,NA
"4442",206477253,1987,2,10,2,1999,12,NA,2,1,NA
"4443",1920347,1984,1,12,3,1999,15,NA,2,3,NA
"4444",548031725,1984,2,4,2,1999,15,NA,2,2,NA
"4445",343576125,1987,2,5,1,1999,12,NA,1,1,NA
"4446",341415093,1984,1,3,1,1999,15,NA,2,1,NA
"4447",615856965,1984,1,3,2,1999,15,NA,2,2,NA
"4448",615852889,1984,1,3,2,1999,15,NA,2,2,NA
"4449",205426653,1985,1,4,3,1999,14,NA,2,2,NA
"4450",1054695,1988,1,0,4,1999,11,NA,1,4,NA
"4451",817432773,1987,1,7,3,1999,12,NA,1,4,NA
"4452",5848019,1988,2,3,3,1999,11,NA,2,3,NA
"4453",5848703,1986,1,3,3,1999,13,NA,2,2,NA
"4454",341434813,1987,2,6,1,1999,12,NA,2,2,NA
"4455",5096615,1986,2,7,2,1999,13,NA,1,2,NA
"4456",69436913,1988,2,9,4,1999,11,NA,2,2,NA
"4457",682126433,1987,2,4,1,1999,12,NA,3,1,NA
"4458",5569219,1985,2,3,3,1999,14,NA,1,3,NA
"4459",545952289,1987,1,10,2,1999,12,NA,2,2,NA
"4460",1806775,1987,2,3,1,1999,12,NA,1,3,NA
"4461",69449773,1985,1,6,2,1999,14,NA,2,2,NA
"4462",69909457,1987,1,5,2,1999,12,NA,3,3,NA
"4463",1534099,1988,2,5,2,1999,11,NA,3,2,NA
"4464",273459293,1985,1,8,2,1999,14,NA,2,3,NA
"4465",273463373,1986,2,2,2,1999,13,NA,2,2,NA
"4466",205951613,1984,2,10,2,1999,15,NA,2,3,NA
"4467",71835205,1985,2,7,3,1999,14,NA,1,2,NA
"4468",273467453,1986,2,3,3,1999,13,NA,1,3,NA
"4469",138022341,1987,1,29,3,1999,12,NA,1,2,NA
"4470",545477653,1986,1,5,2,1999,13,NA,2,2,NA
"4471",545477657,1988,2,2,3,1999,11,NA,2,4,NA
"4472",545484453,1986,2,40,1,1999,13,NA,1,2,NA
"4473",545484457,1988,1,6,3,1999,11,NA,3,1,NA
"4474",615848805,1984,1,5,2,1999,15,NA,3,3,NA
"4475",547878045,1987,2,3,4,1999,12,NA,2,3,NA
"4476",547733205,1985,2,3,4,1999,14,NA,4,2,NA
"4477",545489209,1987,2,5,1,1999,12,NA,2,2,NA
"4478",387605,1988,2,8,3,1999,11,NA,2,3,NA
"4479",343863765,1986,1,9,3,1999,13,NA,1,2,NA
"4480",615113733,1988,2,2,2,1999,11,NA,3,3,NA
"4481",1292122,1987,2,10,2,1999,12,NA,2,3,NA
"4482",22861722,1985,1,1,1,1999,14,NA,3,1,NA
"4483",750000573,1984,2,4,1,1999,15,NA,3,2,NA
"4484",4086823,1985,1,5,2,1999,14,NA,1,4,NA
"4485",140034445,1988,2,5,3,1999,11,NA,2,3,NA
"4486",138446649,1986,1,5,4,1999,13,NA,2,4,NA
"4487",341501453,1988,1,5,2,1999,11,NA,2,3,NA
"4488",2556143,1985,2,10,3,1999,14,NA,2,3,NA
"4489",6079895,1986,2,50,1,1999,13,NA,1,1,NA
"4490",341509613,1988,1,10,1,1999,11,NA,2,2,NA
"4491",342630249,1986,1,4,1,1999,13,NA,2,4,NA
"4492",751979365,1987,1,1,2,1999,12,NA,2,1,NA
"4493",2399059,1988,2,5,1,1999,11,NA,1,1,NA
"4494",343627133,1987,2,3,2,1999,12,NA,3,2,NA
"4495",343873285,1985,1,3,1,1999,14,NA,2,2,NA
"4496",206842409,1986,1,2,2,1999,13,NA,2,4,NA
"4497",206842413,1988,1,2,1,1999,11,NA,2,2,NA
"4498",4429535,1985,1,3,1,1999,14,NA,1,1,NA
"4499",69523273,1985,1,6,3,1999,14,NA,1,4,NA
"4500",684037845,1987,2,4,4,1999,12,NA,2,1,NA
"4501",341526673,1988,2,4,1,1999,11,NA,3,1,NA
"4502",6090779,1988,2,10,3,1999,11,NA,2,3,NA
"4503",477543613,1987,2,10,1,1999,12,NA,1,2,NA
"4504",409935289,1984,2,10,2,1999,15,NA,1,2,NA
"4505",4315971,1985,1,3,2,1999,14,NA,2,3,NA
"4506",1842143,1988,1,26,1,1999,11,NA,2,1,NA
"4507",1841459,1986,2,20,1,1999,13,NA,2,1,NA
"4508",207294605,1985,2,6,1,1999,14,NA,2,1,NA
"4509",681554493,1987,1,20,2,1999,12,NA,1,2,NA
"4510",1198179,1985,1,NA,3,1999,14,NA,1,4,NA
"4511",275194649,1986,2,4,2,1999,13,NA,2,2,NA
"4512",411937273,1986,2,2,4,1999,13,NA,1,3,NA
"4513",411937209,1988,1,6,3,1999,11,NA,2,3,NA
"4514",749561293,1987,1,7,2,1999,12,NA,1,4,NA
"4515",70195113,1984,2,5,3,1999,15,NA,1,3,NA
"4516",2921295,1986,2,5,2,1999,13,NA,1,2,NA
"4517",275614205,1984,2,5,1,1999,15,NA,2,2,NA
"4518",1745575,1988,2,7,3,1999,11,NA,1,2,NA
"4519",1408299,1986,2,3,1,1999,13,NA,2,1,NA
"4520",749570129,1988,1,1,1,1999,11,NA,3,1,NA
"4521",139982085,1988,1,5,2,1999,11,NA,2,1,NA
"4522",207870633,1986,1,3,1,1999,13,NA,3,2,NA
"4523",137576253,1984,1,2,1,1999,15,NA,1,2,NA
"4524",137576257,1986,1,8,1,1999,13,NA,1,1,NA
"4525",613576933,1986,2,3,4,1999,13,NA,2,3,NA
"4526",138940329,1987,1,10,2,1999,12,NA,1,4,NA
"4527",343136913,1988,2,9,1,1999,11,NA,2,2,NA
"4528",343727833,1985,2,10,3,1999,14,NA,1,2,NA
"4529",3244975,1984,2,7,2,1999,15,NA,2,3,NA
"4530",477582369,1986,1,10,1,1999,13,NA,2,4,NA
"4531",479784205,1988,2,8,2,1999,11,NA,2,3,NA
"4532",4887851,1986,2,1,1,1999,13,NA,1,1,NA
"4533",4232339,1988,2,2,2,1999,11,NA,2,2,NA
"4534",819642765,1985,2,4,3,1999,14,NA,2,2,NA
"4535",599765,1986,2,10,2,1999,13,NA,1,3,NA
"4536",5226495,1988,2,4,2,1999,11,NA,2,2,NA
"4537",818115489,1987,2,10,2,1999,12,NA,2,4,NA
"4538",614433049,1988,2,10,2,1999,11,NA,2,2,NA
"4539",615686285,1986,2,3,3,1999,13,NA,1,3,NA
"4540",4505027,1985,2,6,2,1999,14,NA,3,2,NA
"4541",207848125,1984,1,15,2,1999,15,NA,2,2,NA
"4542",22984162,1985,2,7,2,1999,14,NA,2,3,NA
"4543",681599433,1988,1,1,1,1999,11,NA,4,1,NA
"4544",683729805,1986,2,4,1,1999,13,NA,2,1,NA
"4545",6500819,1985,2,3,4,1999,14,NA,1,4,NA
"4546",785415,1985,1,6,2,1999,14,NA,2,2,NA
"4547",615548245,1984,2,5,2,1999,15,NA,2,1,NA
"4548",547784885,1985,1,2,1,1999,14,NA,1,1,NA
"4549",137957729,1986,1,10,3,1999,13,NA,1,2,NA
"4550",817612289,1988,2,72,2,1999,11,NA,2,2,NA
"4551",477618413,1987,1,5,2,1999,12,NA,2,3,NA
"4552",69631333,1986,1,3,1,1999,13,NA,2,2,NA
"4553",613632009,1984,1,13,3,1999,15,NA,1,2,NA
"4554",1566051,1987,2,1,3,1999,12,NA,2,1,NA
"4555",1566735,1984,1,6,2,1999,15,NA,2,3,NA
"4556",139883485,1985,2,4,2,1999,14,NA,2,2,NA
"4557",6335579,1985,2,3,2,1999,14,NA,2,4,NA
"4558",138066529,1984,1,11,3,1999,15,NA,2,3,NA
"4559",615702605,1988,2,12,2,1999,11,NA,2,1,NA
"4560",615708045,1984,2,15,3,1999,15,NA,1,3,NA
"4561",613648333,1986,2,10,2,1999,13,NA,2,2,NA
"4562",546713885,1985,2,8,1,1999,14,NA,3,2,NA
"4563",205946181,1986,2,7,1,1999,13,NA,2,1,NA
"4564",205946173,1987,2,2,1,1999,12,NA,3,1,NA
"4565",615638005,1988,1,2,1,1999,11,NA,2,1,NA
"4566",614056329,1986,1,3,1,1999,13,NA,3,1,NA
"4567",2231771,1988,2,6,2,1999,11,NA,2,4,NA
"4568",71421765,1987,2,3,3,1999,12,NA,2,3,NA
"4569",749657853,1988,1,6,1,1999,11,NA,4,1,NA
"4570",206035249,1988,2,10,4,1999,11,NA,2,4,NA
"4571",70295009,1987,1,4,3,1999,12,NA,2,2,NA
"4572",4037175,1988,1,2,1,1999,11,NA,4,1,NA
"4573",2197795,1985,1,0,2,1999,14,NA,2,3,NA
"4574",341671449,1987,2,6,2,1999,12,NA,1,2,NA
"4575",408966353,1984,1,8,2,1999,15,NA,1,4,NA
"4576",613672129,1986,1,1,4,1999,13,NA,2,4,NA
"4577",613672133,1987,2,5,2,1999,12,NA,2,2,NA
"4578",4980335,1984,1,3,2,1999,15,NA,3,3,NA
"4579",411419,1984,2,18,1,1999,15,NA,2,2,NA
"4580",273680977,1985,1,10,2,1999,14,NA,1,2,NA
"4581",3940611,1986,1,7,1,1999,13,NA,3,1,NA
"4582",138860769,1987,2,3,1,1999,12,NA,2,1,NA
"4583",70786713,1984,2,5,3,1999,15,NA,1,3,NA
"4584",971743,1987,2,5,2,1999,12,NA,2,2,NA
"4585",615938565,1986,1,13,1,1999,13,NA,2,2,NA
"4586",409700009,1987,1,10,1,1999,12,NA,2,1,NA
"4587",23269762,1987,2,15,1,1999,12,NA,2,2,NA
"4588",4773611,1984,2,31,2,1999,15,NA,1,3,NA
"4589",4774295,1985,2,13,4,1999,14,NA,1,4,NA
"4590",4774979,1987,2,6,4,1999,12,NA,1,4,NA
"4591",182939,1987,1,0,1,1999,12,NA,2,1,NA
"4592",3482299,1984,1,5,1,1999,15,NA,2,3,NA
"4593",139646913,1986,2,3,3,1999,13,NA,3,2,NA
"4594",207496565,1984,2,7,2,1999,15,NA,1,4,NA
"4595",206424213,1987,1,3,1,1999,12,NA,1,1,NA
"4596",205712929,1988,2,0,3,1999,11,NA,3,2,NA
"4597",1995143,1985,1,4,3,1999,14,NA,1,2,NA
"4598",1995827,1985,2,5,4,1999,14,NA,2,2,NA
"4599",751538729,1984,1,2,2,1999,15,NA,2,2,NA
"4600",750109369,1986,2,7,2,1999,13,NA,3,2,NA
"4601",751562525,1986,2,7,2,1999,13,NA,4,1,NA
"4602",15655,1988,2,2,1,1999,11,NA,2,2,NA
"4603",673322,1987,1,10,1,1999,12,NA,2,4,NA
"4604",275341525,1987,2,7,1,1999,12,NA,2,2,NA
"4605",205741493,1987,1,20,2,1999,12,NA,2,1,NA
"4606",2486783,1985,1,20,4,1999,14,NA,2,3,NA
"4607",137742173,1988,1,2,4,1999,11,NA,1,2,NA
"4608",137742853,1985,2,3,1,1999,14,NA,1,2,NA
"4609",2312695,1986,1,10,4,1999,13,NA,1,3,NA
"4610",2752655,1985,1,1,1,1999,14,NA,2,1,NA
"4611",2753339,1988,1,7,1,1999,11,NA,2,3,NA
"4612",410902257,1987,2,7,2,1999,12,NA,1,2,NA
"4613",410902253,1987,2,5,1,1999,12,NA,2,2,NA
"4614",410902249,1986,2,5,2,1999,13,NA,2,1,NA
"4615",4541055,1988,1,1,1,1999,11,NA,4,2,NA
"4616",749746929,1987,2,5,2,1999,12,NA,1,2,NA
"4617",1067722,1987,2,12,2,1999,12,NA,1,2,NA
"4618",5800419,1987,1,2,1,1999,12,NA,3,1,NA
"4619",886739,1985,1,11,2,1999,14,NA,1,2,NA
"4620",887423,1987,1,5,2,1999,12,NA,2,3,NA
"4621",1969299,1987,1,3,1,1999,12,NA,1,1,NA
"4622",615044369,1987,2,10,3,1999,12,NA,2,3,NA
"4623",751437405,1988,2,9,2,1999,11,NA,2,2,NA
"4624",4797419,1986,1,2,2,1999,13,NA,1,2,NA
"4625",72005205,1986,1,10,2,1999,13,NA,1,2,NA
"4626",613766649,1986,2,4,3,1999,13,NA,3,1,NA
"4627",750879809,1988,2,8,1,1999,11,NA,4,2,NA
"4628",750301813,1984,2,4,1,1999,15,NA,2,1,NA
"4629",71463933,1987,1,3,4,1999,12,NA,1,4,NA
"4630",6020735,1987,2,7,2,1999,12,NA,1,3,NA
"4631",683733885,1984,2,7,2,1999,15,NA,2,2,NA
"4632",615850177,1988,1,15,1,1999,11,NA,2,1,NA
"4633",615850173,1985,1,8,1,1999,14,NA,2,2,NA
"4634",5477419,1984,1,10,1,1999,15,NA,2,1,NA
"4635",139621013,1988,2,7,2,1999,11,NA,2,1,NA
"4636",18371,1987,2,3,1,1999,12,NA,3,2,NA
"4637",6472935,1984,2,4,3,1999,15,NA,2,3,NA
"4638",6473619,1986,1,4,2,1999,13,NA,1,3,NA
"4639",683197365,1984,1,5,3,1999,15,NA,2,4,NA
"4640",6464095,1985,1,2,2,1999,14,NA,2,3,NA
"4641",6464779,1986,1,3,2,1999,13,NA,2,4,NA
"4642",6549775,1986,1,6,1,1999,13,NA,3,1,NA
"4643",19080922,1986,2,2,3,1999,13,NA,2,3,NA
"4644",2815891,1986,1,7,3,1999,13,NA,2,3,NA
"4645",6483823,1988,2,1,1,1999,11,NA,2,2,NA
"4646",6483139,1985,2,4,2,1999,14,NA,2,3,NA
"4647",1240335,1988,1,4,1,1999,11,NA,2,2,NA
"4648",139492485,1987,2,5,3,1999,12,NA,2,2,NA
"4649",23643802,1985,2,4,2,1999,14,NA,1,4,NA
"4650",751358525,1984,1,2,2,1999,15,NA,3,1,NA
"4651",411838605,1988,2,18,2,1999,11,NA,2,2,NA
"4652",2653375,1988,1,5,3,1999,11,NA,3,3,NA
"4653",4110611,1986,1,3,3,1999,13,NA,2,4,NA
"4654",688175,1985,2,8,2,1999,14,NA,2,3,NA
"4655",69820369,1988,2,5,2,1999,11,NA,1,3,NA
"4656",19550162,1988,2,2,2,1999,11,NA,1,2,NA
"4657",19543322,1983,1,4,2,1999,16,NA,1,2,NA
"4658",6525979,1985,1,9,3,1999,14,NA,2,4,NA
"4659",683918169,1987,1,11,2,1999,12,NA,2,4,NA
"4660",69831253,1988,1,2,1,1999,11,NA,1,1,NA
"4661",732365,1985,1,4,2,1999,14,NA,2,1,NA
"4662",615199405,1984,2,4,2,1999,15,NA,2,3,NA
"4663",2271895,1984,2,6,3,1999,15,NA,2,4,NA
"4664",615279645,1988,1,12,1,1999,11,NA,2,1,NA
"4665",479425845,1988,2,11,2,1999,11,NA,2,1,NA
"4666",479551645,1984,2,1,1,1999,15,NA,3,1,NA
"4667",118331,1987,1,10,4,1999,12,NA,1,4,NA
"4668",206106653,1988,2,8,1,1999,11,NA,1,1,NA
"4669",206106649,1985,2,3,2,1999,14,NA,1,3,NA
"4670",819174245,1988,2,1,2,1999,11,NA,3,4,NA
"4671",2242655,1985,1,4,2,1999,14,NA,2,3,NA
"4672",6192099,1985,1,NA,2,1999,14,NA,2,3,NA
"4673",750248093,1988,2,18,2,1999,11,NA,2,2,NA
"4674",2175347,1986,2,1,1,1999,13,NA,2,2,NA
"4675",2985895,1988,2,5,2,1999,11,NA,3,2,NA
"4676",547922245,1984,1,4,1,1999,15,NA,1,1,NA
"4677",613865253,1985,1,3,3,1999,14,NA,1,4,NA
"4678",613865257,1987,1,12,1,1999,12,NA,2,1,NA
"4679",516815,1985,1,17,3,1999,14,NA,2,3,NA
"4680",819679485,1986,2,5,2,1999,13,NA,2,3,NA
"4681",69869333,1988,1,9,3,1999,11,NA,2,1,NA
"4682",819066133,1985,1,5,2,1999,14,NA,2,4,NA
"4683",749885657,1986,2,9,3,1999,13,NA,2,3,NA
"4684",24296602,1987,2,10,1,1999,12,NA,1,3,NA
"4685",396455,1984,2,15,3,1999,15,NA,2,4,NA
"4686",5153059,1985,2,5,2,1999,14,NA,2,2,NA
"4687",70239253,1987,2,3,2,1999,12,NA,2,3,NA
"4688",3778103,1987,1,5,2,1999,12,NA,3,2,NA
"4689",205891093,1985,1,3,1,1999,14,NA,1,3,NA
"4690",2761002,1985,2,9,2,1999,14,NA,3,2,NA
"4691",2754162,1984,2,4,2,1999,15,NA,2,2,NA
"4692",2767842,1987,2,2,2,1999,12,NA,2,2,NA
"4693",2808482,1985,2,5,1,1999,14,NA,2,1,NA
"4694",2815322,1988,2,5,1,1999,11,NA,2,1,NA
"4695",2924122,1988,1,4,1,1999,11,NA,2,2,NA
"4696",2917282,1986,2,4,2,1999,13,NA,2,3,NA
"4697",3094122,1988,1,3,2,1999,11,NA,2,2,NA
"4698",3087282,1986,1,5,4,1999,13,NA,1,4,NA
"4699",3250482,1984,1,3,1,1999,15,NA,2,1,NA
"4700",3318522,1988,1,5,1,1999,11,NA,2,2,NA
"4701",3359322,1986,2,5,4,1999,13,NA,2,4,NA
"4702",3400162,1986,2,4,3,1999,13,NA,3,3,NA
"4703",3393322,1983,1,4,1,1999,16,NA,1,4,NA
"4704",3461362,1985,1,9,3,1999,14,NA,2,2,NA
"4705",3468202,1988,2,16,2,1999,11,NA,2,3,NA
"4706",3454522,1984,1,4,2,1999,15,NA,2,4,NA
"4707",3495322,1985,1,10,3,1999,14,NA,1,2,NA
"4708",3502162,1988,1,10,4,1999,11,NA,1,3,NA
"4709",6717735,1984,2,8,3,1999,15,NA,1,4,NA
"4710",6719103,1988,1,8,2,1999,11,NA,1,3,NA
"4711",6718419,1986,2,7,3,1999,13,NA,2,4,NA
"4712",24418882,1984,2,4,4,1999,15,NA,1,4,NA
"4713",3753762,1985,2,2,4,1999,14,NA,1,4,NA
"4714",3780882,1984,2,4,2,1999,15,NA,2,3,NA
"4715",3787722,1986,1,4,1,1999,13,NA,2,4,NA
"4716",3991762,1983,1,6,1,1999,16,NA,2,4,NA
"4717",4018922,1986,1,7,3,1999,13,NA,1,2,NA
"4718",6725215,1984,1,10,1,1999,15,NA,1,2,NA
"4719",4338482,1986,1,5,2,1999,13,NA,2,1,NA
"4720",4393002,1986,1,11,1,1999,13,NA,1,2,NA
"4721",4399842,1987,1,18,2,1999,12,NA,1,3,NA
"4722",6727255,1986,2,2,2,1999,13,NA,4,2,NA
"4723",4569722,1988,1,20,2,1999,11,NA,2,4,NA
"4724",4909802,1984,1,0,1,1999,15,NA,3,1,NA
"4725",4916642,1988,1,10,4,1999,11,NA,3,3,NA
"4726",5154522,1988,1,15,4,1999,11,NA,3,4,NA
"4727",5222522,1988,1,2,2,1999,11,NA,1,1,NA
"4728",5310882,1985,1,20,4,1999,14,NA,1,4,NA
"4729",5372162,1988,2,10,2,1999,11,NA,2,2,NA
"4730",5365322,1984,2,5,2,1999,15,NA,2,3,NA
"4731",5406122,1988,1,7,3,1999,11,NA,3,4,NA
"4732",5562602,1986,2,3,2,1999,13,NA,1,4,NA
"4733",5576082,1986,1,3,2,1999,13,NA,2,2,NA
"4734",5637362,1984,2,15,3,1999,15,NA,1,3,NA
"4735",5644202,1987,1,10,3,1999,12,NA,1,4,NA
"4736",5664522,1984,1,1,3,1999,15,NA,2,4,NA
"4737",5786962,1985,1,4,3,1999,14,NA,3,4,NA
"4738",5807322,1987,1,3,3,1999,12,NA,2,4,NA
"4739",5970522,1984,2,2,2,1999,15,NA,2,4,NA
"4740",5977362,1988,2,10,2,1999,11,NA,2,4,NA
"4741",6099682,1986,1,10,2,1999,13,NA,1,3,NA
"4742",6147282,1987,1,4,2,1999,12,NA,2,4,NA
"4743",6737463,1987,2,4,2,1999,12,NA,1,2,NA
"4744",6188082,1984,2,2,3,1999,15,NA,1,3,NA
"4745",6235682,1988,2,4,4,1999,11,NA,2,4,NA
"4746",6412562,1984,2,2,3,1999,15,NA,1,3,NA
"4747",6453322,1986,1,5,2,1999,13,NA,2,3,NA
"4748",6528122,1986,2,12,3,1999,13,NA,1,2,NA
"4749",6562162,1986,2,5,3,1999,13,NA,2,4,NA
"4750",6555322,1984,1,11,2,1999,15,NA,3,4,NA
"4751",6664082,1984,2,20,3,1999,15,NA,1,4,NA
"4752",6670922,1985,1,25,3,1999,14,NA,1,4,NA
"4753",6807002,1987,1,5,1,1999,12,NA,2,1,NA
"4754",6800162,1985,1,4,2,1999,14,NA,2,1,NA
"4755",6970082,1986,2,4,2,1999,13,NA,2,2,NA
"4756",7078922,1988,2,7,2,1999,11,NA,1,2,NA
"4757",7167282,1986,1,12,2,1999,13,NA,2,4,NA
"4758",7255722,1988,2,7,2,1999,11,NA,1,2,NA
"4759",6745619,1984,2,8,2,1999,15,NA,2,2,NA
"4760",7609322,1986,1,20,3,1999,13,NA,1,4,NA
"4761",7616162,1987,1,10,3,1999,12,NA,2,2,NA
"4762",7690922,1985,2,7,3,1999,14,NA,1,2,NA
"4763",7697762,1987,1,14,2,1999,12,NA,2,3,NA
"4764",7786162,1986,1,24,1,1999,13,NA,2,4,NA
"4765",7806522,1988,2,10,2,1999,11,NA,1,4,NA
"4766",7799682,1984,2,4,2,1999,15,NA,2,2,NA
"4767",8119402,1987,1,2,2,1999,12,NA,2,4,NA
"4768",8112562,1984,2,9,3,1999,15,NA,2,4,NA
"4769",8404882,1987,2,4,2,1999,12,NA,3,1,NA
"4770",8479682,1987,2,3,2,1999,12,NA,4,2,NA
"4771",8581802,1985,2,8,4,1999,14,NA,1,3,NA
"4772",6752411,1988,2,3,1,1999,11,NA,1,1,NA
"4773",8690522,1983,2,0,1,1999,16,NA,4,4,NA
"4774",8704202,1987,2,1,2,1999,12,NA,3,4,NA
"4775",8697362,1985,2,10,3,1999,14,NA,1,4,NA
"4776",8819722,1988,2,12,2,1999,11,NA,2,2,NA
"4777",8955682,1984,2,12,3,1999,15,NA,1,1,NA
"4778",8962522,1987,1,3,1,1999,12,NA,1,1,NA
"4779",9166522,1984,2,6,1,1999,15,NA,2,1,NA
"4780",9173362,1987,1,4,2,1999,12,NA,1,2,NA
"4781",9309282,1985,2,7,3,1999,14,NA,2,1,NA
"4782",9322882,1987,2,5,2,1999,12,NA,1,4,NA
"4783",9390882,1984,2,8,3,1999,15,NA,1,3,NA
"4784",9438522,1988,2,5,1,1999,11,NA,1,2,NA
"4785",9493002,1986,1,7,2,1999,13,NA,4,2,NA
"4786",9554082,1985,2,5,1,1999,14,NA,1,1,NA
"4787",6636922,1988,2,9,3,1999,11,NA,2,3,NA
"4788",6738882,1988,2,12,1,1999,11,NA,4,2,NA
"4789",9656042,1985,1,NA,1,1999,14,NA,1,4,NA
"4790",9601722,1988,1,15,2,1999,11,NA,1,4,NA
"4791",6758531,1988,1,1,2,1999,11,NA,2,2,NA
"4792",9968962,1986,1,5,2,1999,13,NA,1,3,NA
"4793",10009722,1987,2,7,2,1999,12,NA,2,3,NA
"4794",6759891,1988,1,6,1,1999,11,NA,1,4,NA
"4795",21515402,1985,1,10,3,1999,14,NA,2,4,NA
"4796",21522242,1987,1,27,3,1999,12,NA,2,4,NA
"4797",10220562,1986,1,8,3,1999,13,NA,1,3,NA
"4798",10227402,1987,2,1,4,1999,12,NA,2,4,NA
"4799",10247722,1986,2,3,3,1999,13,NA,2,2,NA
"4800",10451722,1985,1,2,4,1999,14,NA,2,4,NA
"4801",10635282,1988,1,0,1,1999,11,NA,4,2,NA
"4802",10662562,1988,2,6,2,1999,11,NA,3,4,NA
"4803",10730482,1986,2,2,3,1999,13,NA,2,4,NA
"4804",10819002,1984,2,3,3,1999,15,NA,1,4,NA
"4805",10832482,1987,1,1,2,1999,12,NA,2,2,NA
"4806",10866522,1987,1,4,2,1999,12,NA,1,2,NA
"4807",11301682,1988,1,2,1,1999,11,NA,2,1,NA
"4808",11362882,1988,1,3,4,1999,11,NA,1,4,NA
"4809",11471722,1986,1,10,2,1999,13,NA,1,3,NA
"4810",11464882,1986,1,2,2,1999,13,NA,1,4,NA
"4811",11553282,1988,2,11,2,1999,11,NA,1,3,NA
"4812",11621282,1986,2,10,2,1999,13,NA,2,2,NA
"4813",11628122,1988,1,11,4,1999,11,NA,2,4,NA
"4814",11648522,1986,1,7,1,1999,13,NA,2,1,NA
"4815",11689362,1983,2,5,3,1999,16,NA,2,4,NA
"4816",11716562,1984,1,5,3,1999,15,NA,2,4,NA
"4817",11730082,1988,1,50,4,1999,11,NA,1,4,NA
"4818",11805002,1986,1,6,1,1999,13,NA,4,2,NA
"4819",11832162,1985,1,3,4,1999,14,NA,2,4,NA
"4820",11906962,1986,1,8,2,1999,13,NA,1,2,NA
"4821",11900122,1984,2,4,4,1999,15,NA,1,4,NA
"4822",12158482,1985,2,8,2,1999,14,NA,1,2,NA
"4823",12219722,1984,1,4,3,1999,15,NA,2,4,NA
"4824",12226562,1987,2,10,4,1999,12,NA,1,3,NA
"4825",12280922,1983,2,4,2,1999,16,NA,1,2,NA
"4826",12301322,1987,2,2,2,1999,12,NA,3,2,NA
"4827",12382922,1988,1,1,2,1999,11,NA,2,3,NA
"4828",12532602,1985,1,14,4,1999,14,NA,2,3,NA
"4829",12559762,1985,2,5,2,1999,14,NA,4,4,NA
"4830",12580122,1984,1,7,2,1999,15,NA,2,1,NA
"4831",12586962,1987,2,3,4,1999,12,NA,1,1,NA
"4832",12756922,1988,2,3,1,1999,11,NA,2,2,NA
"4833",12750082,1987,1,0,1,1999,12,NA,4,1,NA
"4834",12831722,1987,1,10,2,1999,12,NA,2,4,NA
"4835",12954122,1988,2,20,3,1999,11,NA,1,3,NA
"4836",13028922,1987,2,10,2,1999,12,NA,1,4,NA
"4837",6770095,1985,2,2,2,1999,14,NA,3,2,NA
"4838",6770779,1987,2,10,2,1999,12,NA,2,3,NA
"4839",13314522,1986,2,4,2,1999,13,NA,2,2,NA
"4840",13362122,1985,1,5,1,1999,14,NA,1,3,NA
"4841",13498162,1984,2,26,1,1999,15,NA,1,4,NA
"4842",13505002,1986,2,24,2,1999,13,NA,1,4,NA
"4843",13545722,1984,1,7,3,1999,15,NA,2,4,NA
"4844",13634242,1984,1,8,2,1999,15,NA,2,3,NA
